Log file open, 05/06/23 18:53:39
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009A600][0000062BB0520000 52] iPadMini5, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB0098000][0000062BB0525000 52] iPadMini6, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009CA00][0000062BB052C800 52] iPhone6S, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009CC00][0000062BB052A000 52] iPhone7, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009CE00][0000062BB0527800 52] iPodTouch7, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009C200][0000062BB0512800 52] iPhone6SPlus, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB0099000][0000062BB0530000 52] iPhone7Plus, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009BC00][0000062BB0535000 52] iPhoneSE, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB0098800][0000062BB0537800 52] iPhone8, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009A800][0000062BB053A000 52] iPhone8Plus, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB0099200][0000062BB053C800 52] iPhoneX, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009B800][0000062BB0522800 52] iPhoneXS, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB0099A00][0000062BB0540000 52] iPhoneXSMax, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB0098200][0000062BB0545000 52] iPhoneXR, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009B600][0000062BB0547800 52] iPhone11, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009B400][0000062BB054A000 52] iPhone11Pro, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009C800][0000062BB054C800 52] iPhone11ProMax, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB0097000][0000062BB0532800 52] iPhoneSE2, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009BA00][0000062BB0550000 52] iPhone12Mini, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB0098E00][0000062BB0555000 52] iPhone12, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009B000][0000062BB0557800 52] iPhone12Pro, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009A400][0000062BB055A000 52] iPhone12ProMax, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009D000][0000062BB055C800 52] iPhone13Mini, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB0099C00][0000062BB0542800 52] iPhone13, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009D400][0000062BB0560000 52] iPhone13Pro, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009D800][0000062BB0565000 52] iPhone13ProMax, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009DA00][0000062BB0567800 52] iPhoneSE3, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009DE00][0000062BB056A000 52] iPhone14, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009A000][0000062BB056C800 52] iPhone14Plus, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009B200][0000062BB0552800 52] iPhone14Pro, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009E000][0000062BB0570000 52] iPhone14ProMax, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009D600][0000062BB0575000 52] iPadPro105, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009E400][0000062BB0577800 52] iPadPro129, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009E800][0000062BB057A000 52] iPadPro97, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009EA00][0000062BB057C800 52] iPadPro2_129, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009EE00][0000062BB0562800 52] iPad5, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009C600][0000062BB0580000 52] iPad6, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009C400][0000062BB0585000 52] iPad7, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009F000][0000062BB0587800 52] iPad8, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009E600][0000062BB058A000 52] iPad9, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009F400][0000062BB058C800 52] iPad10, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009F800][0000062BB0572800 52] iPadPro11, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009FA00][0000062BB0590000 52] iPadPro2_11, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009FE00][0000062BB0595000 52] iPadPro3_11, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009D200][0000062BB0597800 52] iPadPro4_11, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB009C000][0000062BB059A000 52] iPadPro3_129, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BAFA7FE00][0000062BB059C800 52] iPadPro4_129, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BAAAE0800][0000062BB0582800 52] iPadPro5_129, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B0000][0000062BB05A0000 52] iPadPro6_129, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B1200][0000062BB05A5000 52] AppleTV, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B1400][0000062BB05A7800 52] AppleTV4K, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B1800][0000062BB05AA000 52] AppleTV2_4K, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B1A00][0000062BB05AC800 52] TVOS, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B2C00][0000062BB05D0000 52] Mac, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B2E00][0000062BB05D2800 52] MacEditor, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B0800][0000062BB05D7800 52] MacClient, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B2A00][0000062BB05DA000 52] MacServer, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B3200][0000062BB0592800 52] Linux, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B3400][0000062BB05A2800 52] LinuxEditor, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B2800][0000062BB05DC800 52] LinuxArm64Editor, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B3E00][0000062BB05C0000 52] LinuxArm64, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B0200][0000062BB05C5000 52] LinuxClient, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B2200][0000062BB05C7800 52] LinuxArm64Client, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B3600][0000062BB05CA000 52] LinuxServer, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B3C00][0000062BB05CC800 52] LinuxArm64Server, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B0C00][0000062BB05D5000 52] Android, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B0600][0000062BB05E0000 52] Android_Preview_OpenGL, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B2400][0000062BB05E5000 52] Android_Preview_Vulkan, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B1000][0000062BB05E7800 52] Android_Low, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B1C00][0000062BB05EA000 52] Android_Mid, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B3A00][0000062BB05EC800 52] Android_High, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B3000][0000062BB05C2800 52] Android_Default, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B4000][0000062BB05F0000 52] Android_Adreno4xx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B2600][0000062BB05F5000 52] Android_Adreno5xx_Low, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B4400][0000062BB05F7800 52] Android_Adreno5xx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B4800][0000062BB05FA000 52] Android_Adreno6xx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B4A00][0000062BB05FC800 52] Android_Adreno6xx_Vulkan, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B4E00][0000062BB05E2800 52] Android_Adreno7xx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B0400][0000062BB0600000 52] Android_Adreno7xx_Vulkan, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B0E00][0000062BB0605000 52] Android_Mali_T6xx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B5000][0000062BB0607800 52] Android_Mali_T7xx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B4600][0000062BB060A000 52] Android_Mali_T8xx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B5400][0000062BB060C800 52] Android_Mali_G71, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B5800][0000062BB05F2800 52] Android_Mali_G72, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B5A00][0000062BB0610000 52] Android_Mali_G72_Vulkan, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B5E00][0000062BB0615000 52] Android_Mali_G76, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B1E00][0000062BB0617800 52] Android_Mali_G76_Vulkan, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B0A00][0000062BB061A000 52] Android_Mali_G77, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B6000][0000062BB061C800 52] Android_Mali_G77_Vulkan, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B5600][0000062BB0602800 52] Android_Mali_G78, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B6400][0000062BB0620000 52] Android_Mali_G78_Vulkan, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B6800][0000062BB0625000 52] Android_Mali_G710, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B6A00][0000062BB0627800 52] Android_Mali_G710_Vulkan, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B6E00][0000062BB062A000 52] Android_Xclipse_920, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B4200][0000062BB062C800 52] Android_Xclipse_920_Vulkan, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B1600][0000062BB0612800 52] Android_Vulkan_SM5, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B7000][0000062BB0630000 52] Android_PowerVR_G6xxx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B6600][0000062BB0635000 52] Android_PowerVR_GT7xxx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B7400][0000062BB0637800 52] Android_PowerVR_GE8xxx, 
[2023.05.06-18.53.44:109][  0]LogDeviceProfileManager: 	[0000062BB05B7800][0000062BB063A000 52] Android_PowerVR_GM9xxx, 
[2023.05.06-18.53.44:110][  0]LogDeviceProfileManager: 	[0000062BB05B7E00][0000062BB063C800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.05.06-18.53.44:110][  0]LogDeviceProfileManager: 	[0000062BB05B3800][0000062BB0622800 52] Android_TegraK1, 
[2023.05.06-18.53.44:110][  0]LogDeviceProfileManager: 	[0000062BB05B8000][0000062BB0640000 52] Android_Unknown_Vulkan, 
[2023.05.06-18.53.44:110][  0]LogDeviceProfileManager: 	[0000062BB05B6C00][0000062BB0645000 52] Oculus_Quest, 
[2023.05.06-18.53.44:110][  0]LogDeviceProfileManager: 	[0000062BB05B8400][0000062BB0647800 52] Oculus_Quest2, 
[2023.05.06-18.53.44:110][  0]LogDeviceProfileManager: 	[0000062BB05B8800][0000062BB064A000 52] HoloLens, 
[2023.05.06-18.53.44:110][  0]LogDeviceProfileManager: Active device profile: [0000062BB0099E00][0000062BAAB82800 52] WindowsEditor
[2023.05.06-18.53.44:110][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.05.06-18.53.44:110][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.05.06-18.53.44:110][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.05.06-18.53.44:110][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Notandi/Documents/FastPacedShooter/LokaverkefniGame4/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.05.06-18.53.44:110][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.05.06-18.53.44:120][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
